Date,Symbol,Marketcapname,Sector
22-05-2023,NACLIND,Midcap/Midcap/Smallcap/Midcap/Smallcap/Smallcap,Chemicals
07-08-2020,TBZ,Smallcap,Consumer Discretionary
20-11-2020,PRAJIND,Midcap,Industrials
16-07-2026,SRF,Largecap,Chemicals
30-09-2020,DABUR,Largecap,FMCG
11-05-2023,SHRIRAMFIN,Largecap,Financials
16-04-2024,HINDOILEXP,Smallcap,Energy
10-08-2022,ESCORTS,Largecap,Auto
08-02-2021,MGL,Midcap,Energy
04-12-2023,SANGAMIND,Smallcap,Textiles
18-03-2019,CENTUM,Midcap,Consumer Discretionary
02-07-2024,EKC,Smallcap,Industrials
29-04-2021,MOIL,Midcap,Metals & Mining
30-09-2025,SCHAEFFLER,Largecap,Industrials
25-10-2022,RAILTEL,Midcap,Transportation
10-04-2023,KPRMILL,Largecap,Consumer Discretionary
06-06-2024,FIVESTAR,Midcap,Financials
20-07-2020,ATUL,Midcap,Chemicals
28-01-2022,NAVA,Midcap,Miscellaneous
19-10-2020,TTML,Midcap,Telecom-Service
22-04-2024,AMRUTANJAN,Smallcap,Healthcare
04-08-2025,SARDAEN,Midcap,Metals & Mining
03-10-2025,KALAMANDIR,Smallcap,Consumer Discretionary
05-07-2023,PNBGILTS,Smallcap,Financials
15-05-2023,JPOLYINVST,Smallcap,Financials
23-05-2025,STEELCAS,Smallcap,Industrials
10-11-2025,RICOAUTO,Smallcap,Auto
10-04-2023,POWERGRID,Largecap,Power & Utilities
03-06-2025,ABBOTINDIA,Largecap,Healthcare
25-03-2022,EXPLEOSOL,Smallcap,I.T
21-03-2024,MUTHOOTFIN,Largecap,Financials
25-06-2025,MGL,Midcap,Energy
24-02-2021,BHEL,Largecap,Industrials
12-12-2022,SURYODAY,Smallcap,Bank
16-03-2022,SHOPERSTOP,Smallcap,Consumer Discretionary
16-08-2022,THERMAX,Largecap,Industrials
13-07-2021,GAYAPROJ,Smallcap,Realty
10-11-2020,MANAKCOAT,Smallcap,Metals & Mining
03-07-2023,CANBK,Largecap,Bank
13-12-2019,JBMA,Midcap,Auto
25-11-2024,MANAKCOAT,Smallcap,Metals & Mining
25-04-2024,EIDPARRY,Midcap,FMCG
20-05-2019,BRIGADE,Midcap,Realty
08-04-2020,DIACABS,Midcap,Industrials
21-04-2020,LAURUSLABS,Largecap,Healthcare
24-06-2024,HMT,Midcap,Consumer Discretionary
22-01-2020,STAR,Midcap,Healthcare
07-12-2021,GUFICBIO,Smallcap,Healthcare
02-12-2025,BSOFT,Midcap,I.T
11-12-2025,RPTECH,Midcap/Smallcap/Smallcap,Services
17-04-2023,IDFCFIRSTB,Largecap,Bank
04-06-2019,VOLTAS,Largecap,Consumer Discretionary
19-04-2023,BPCL,Largecap,Energy
10-05-2023,SANOFI,Midcap,Healthcare
28-07-2023,SHARDAMOTR,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Auto
07-12-2021,TATACOMM,Largecap,Telecom-Service
24-05-2021,EICHERMOT,Largecap,Auto
29-07-2026,INDOSTAR,Smallcap,Financials
11-09-2023,MANYAVAR,Midcap,Consumer Discretionary
01-04-2024,CENTRUM,Smallcap,Financials
06-06-2024,AVANTIFEED,Midcap,FMCG
07-07-2020,DABUR,Largecap,FMCG
05-02-2019,BAJAJ-AUTO,Largecap,Auto
05-12-2023,PARADEEP,Midcap,Chemicals
03-10-2025,RPEL,Midcap,Building Materials
23-10-2020,PDSL,Midcap,Textiles
25-11-2024,JISLJALEQS,Smallcap,Plastic products
02-05-2023,PRINCEPIPE,Smallcap,Plastic products
20-04-2021,LUPIN,Largecap,Healthcare
28-12-2020,RTNINDIA,Smallcap,Financials
24-07-2024,PDSL,Midcap,Textiles
05-12-2019,RGL,Smallcap,Consumer Discretionary
30-12-2022,HINDWAREAP,Smallcap,Consumer Discretionary
29-12-2023,MAYURUNIQ,Smallcap,Consumer Discretionary
15-04-2024,LIKHITHA,Smallcap,Realty
08-05-2023,CAPACITE,Smallcap,Realty
20-05-2019,RATNAMANI,Midcap,Industrials
28-11-2023,SAIL,Largecap,Metals & Mining
23-11-2023,CONFIPET,Smallcap,Miscellaneous
26-11-2024,TIRUMALCHM,Smallcap,Chemicals
25-11-2022,GOODYEAR,Smallcap,Auto
03-12-2020,LUMAXIND,Midcap/Smallcap/Midcap/Smallcap/Smallcap/Smallcap,Auto
26-07-2023,SHARDAMOTR,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Auto
23-07-2024,IPCALAB,Largecap,Healthcare
15-09-2021,BANARISUG,Smallcap,FMCG
06-12-2023,ICRA,Midcap/Midcap/Midcap/Smallcap/Smallcap,Financials
20-06-2023,63MOONS,Smallcap,I.T
20-10-2025,VHL,Smallcap,Financials
08-04-2022,RIIL,Smallcap,Transportation
26-07-2024,NYKAA,Largecap,I.T
03-07-2024,SUMEETINDS,Smallcap,Textiles
23-12-2020,INDOCO,Smallcap,Healthcare
03-08-2020,EXPLEOSOL,Smallcap,I.T
03-05-2021,RUBYMILLS,Smallcap,Textiles
26-12-2023,SULA,Smallcap,FMCG
14-05-2024,PARAS,Midcap,Aerospace & Defence
29-09-2021,AXISCADES,Midcap,Aerospace & Defence
28-09-2020,SEAMECLTD,Smallcap,Miscellaneous
29-05-2024,ICEMAKE,Smallcap,Industrials
17-05-2024,ALICON,Smallcap,Industrials
10-03-2025,AAVAS,Midcap,Financials
21-05-2021,HDFCBANK,Largecap,Bank
28-12-2022,KIOCL,Largecap,Metals & Mining
09-11-2020,PRECAM,Smallcap,Auto
15-11-2023,AMBIKCO,Smallcap,Textiles
27-03-2023,DRREDDY,Largecap,Healthcare
08-11-2023,MANYAVAR,Midcap,Consumer Discretionary
05-07-2023,SUNTECK,Smallcap,Realty
21-09-2021,SCI,Midcap,Transportation
02-12-2022,HERITGFOOD,Smallcap,FMCG
20-04-2023,FDC,Midcap,Healthcare
30-12-2020,CONTROLPR,Smallcap,I.T
21-11-2023,AEROENTER,Smallcap,Metals & Mining
01-12-2020,VHL,Smallcap,Financials
29-02-2024,BERGEPAINT,Largecap,Building Materials
01-04-2024,BHAGYANGR,Smallcap,Power & Utilities
05-07-2021,ARVSMART,Smallcap,Realty
14-03-2022,USHAMART,Midcap,Metals & Mining
18-08-2025,BGRENERGY,Smallcap,Realty
14-08-2019,CESC,Largecap,Power & Utilities
03-07-2024,MSPL,Smallcap,Metals & Mining
04-09-2023,BALRAMCHIN,Midcap,FMCG
20-06-2023,DCAL,Smallcap,Healthcare
26-08-2019,PETRONET,Largecap,Energy
07-11-2022,KOVAI,Midcap,Healthcare
07-04-2020,ZYDUSLIFE,Largecap,Healthcare
17-04-2023,BAJAJHLDNG,Largecap,Financials
04-08-2022,SOLARINDS,Largecap,Aerospace & Defence
13-05-2025,COCHINSHIP,Largecap,Aerospace & Defence
29-11-2023,MANAPPURAM,Largecap,Financials
13-12-2023,BEPL,Smallcap,Energy
15-11-2023,MUKANDLTD,Smallcap,Metals & Mining
23-03-2023,AHLUCONT,Midcap,Realty
07-06-2023,POWERGRID,Largecap,Power & Utilities
04-02-2021,IRCTC,Largecap,Transportation
06-01-2020,AHLUCONT,Midcap,Realty
03-10-2025,TATAPOWER,Largecap,Power & Utilities
12-11-2020,AMRUTANJAN,Smallcap,Healthcare
24-04-2024,GIPCL,Smallcap,Power & Utilities
14-09-2020,MSTCLTD,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,I.T
19-07-2022,HONDAPOWER,Smallcap,Industrials
18-03-2025,TARIL,Midcap,Industrials
12-11-2020,IFGLEXPOR,Smallcap,Building Materials
04-04-2024,SURYODAY,Smallcap,Bank
06-04-2023,PRECWIRE,Midcap,Metals & Mining
03-08-2026,DDEVPLSTIK,Smallcap,Chemicals
24-04-2024,GMDCLTD,Midcap,Metals & Mining
03-11-2021,KOPRAN,Smallcap,Healthcare
15-10-2019,PFOCUS,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
08-11-2023,GPPL,Midcap,Transportation
07-12-2021,BANARISUG,Smallcap,FMCG
10-05-2021,UNITECH,Smallcap,Realty
13-02-2019,EXPLEOSOL,Smallcap,I.T
10-06-2024,MADRASFERT,Smallcap,Chemicals
26-11-2018,VIPIND,Smallcap,Plastic products
13-06-2023,THOMASCOOK,Smallcap,Miscellaneous
18-02-2020,CEATLTD,Midcap,Auto
13-11-2020,MANAKCOAT,Smallcap,Metals & Mining
09-01-2020,ICIL,Midcap,Textiles
07-06-2023,RANEHOLDIN,Smallcap,Financials
31-07-2019,ZYDUSWELL,Midcap,FMCG
24-03-2023,MUKANDLTD,Smallcap,Metals & Mining
16-04-2024,UEL,Smallcap,Power & Utilities
29-03-2023,BDL,Largecap,Aerospace & Defence
30-03-2022,SAFARI,Midcap,Plastic products
06-02-2019,PRIVISCL,Midcap,Chemicals
12-12-2025,NMDC,Largecap,Metals & Mining
20-09-2022,KIMS,Largecap,Healthcare
13-05-2025,RPEL,Midcap,Building Materials
10-06-2024,PARADEEP,Midcap,Chemicals
04-04-2022,SUZLON,Largecap,Industrials
06-07-2023,SHARDAMOTR,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Auto
30-12-2020,INDIAGLYCO,Midcap,FMCG
27-12-2022,HINDALCO,Largecap,Metals & Mining
04-06-2021,RAJESHEXPO,Smallcap,Consumer Discretionary
20-09-2024,TIINDIA,Largecap,Industrials
05-03-2019,BOSCH-HCIL,Smallcap,Consumer Discretionary
30-09-2025,MOIL,Midcap,Metals & Mining
30-07-2025,BLKASHYAP,Smallcap,Realty
07-05-2025,LUMAXTECH,Midcap,Auto
10-09-2024,REDTAPE,Midcap,Consumer Discretionary
04-08-2025,BLACKBUCK,Midcap,Transportation
08-06-2021,HCLTECH,Largecap,I.T
04-09-2025,BAJFINANCE,Largecap,Financials
26-08-2021,ESABINDIA,Midcap,Industrials
09-12-2021,ARTEMISMED,Smallcap,Healthcare
18-02-2021,DBCORP,Smallcap,Media
22-07-2020,INDIAMART,Midcap,I.T
10-10-2024,63MOONS,Smallcap,I.T
07-10-2020,SHALBY,Smallcap,Healthcare
26-04-2022,RAMKY,Smallcap,Realty
10-06-2024,VHL,Smallcap,Financials
25-10-2022,UNITDSPR,Largecap,FMCG
01-09-2022,RELIGARE,Midcap,Financials
17-05-2021,BANKBARODA,Largecap,Bank
10-04-2024,EXCELINDUS,Smallcap,Chemicals
31-01-2022,AMBER,Largecap,Consumer Discretionary
08-07-2024,THEMISMED,Smallcap,Healthcare
19-06-2024,RPGLIFE,Smallcap,Healthcare
16-05-2023,DHANUKA,Smallcap,Chemicals
11-10-2023,HITECH,Smallcap,Metals & Mining
08-10-2024,TARIL,Midcap,Industrials
16-10-2025,RELIANCE,Largecap,Energy
06-10-2022,PNBHOUSING,Largecap,Financials
15-09-2025,SHREEPUSHK,Smallcap,Chemicals
03-08-2023,DPABHUSHAN,Smallcap,Consumer Discretionary
22-09-2021,EIHOTEL,Largecap,Services
25-09-2023,APTUS,Midcap,Financials
23-05-2022,AIAENG,Largecap,Industrials
22-09-2025,SAKAR,Smallcap,Healthcare
24-07-2025,AUTOAXLES,Smallcap,Auto
20-05-2019,ADANIENSOL,Largecap,Power & Utilities
31-10-2024,USHAMART,Midcap,Metals & Mining
01-08-2023,BGRENERGY,Smallcap,Realty
19-08-2025,WCIL,Smallcap,Transportation
10-09-2025,APCOTEXIND,Smallcap,Chemicals
25-06-2025,INDRAMEDCO,Smallcap,Healthcare
15-01-2024,SIS,Midcap,Miscellaneous
09-11-2020,ELGIEQUIP,Midcap,Industrials
05-06-2020,SPIC,Smallcap,Chemicals
02-07-2025,SUMICHEM,Largecap,Chemicals
05-02-2020,SWANCORP,Midcap,Textiles
17-10-2022,SHALBY,Smallcap,Healthcare
27-10-2022,JAYBARMARU,Smallcap,Auto
09-07-2021,HATSUN,Largecap/Midcap,FMCG
08-06-2020,SWANCORP,Midcap,Textiles
10-08-2020,BHARATWIRE,Smallcap,Metals & Mining
29-12-2022,TALBROAUTO,Smallcap,Auto
11-06-2024,MHRIL,Smallcap,Services
20-09-2022,SUNPHARMA,Largecap,Healthcare
08-04-2024,FLUOROCHEM,Largecap,Chemicals
01-06-2020,TRIDENT,Midcap,Textiles
10-09-2024,LTF,Largecap,Financials
03-02-2023,63MOONS,Smallcap,I.T
04-11-2024,JLHL,Midcap,Healthcare
25-09-2019,MAHLIFE,Midcap,Realty
19-07-2022,NAVNETEDUL,Smallcap,Miscellaneous
04-04-2022,ASTRAMICRO,Midcap,Aerospace & Defence
02-02-2021,360ONE,Largecap,Financials
10-08-2020,SAKAR,Smallcap,Healthcare
05-07-2022,ASTRAZEN,Largecap,Healthcare
29-10-2025,STAR,Midcap,Healthcare
02-06-2023,SASKEN,Smallcap,I.T
21-11-2023,ARE&M,Midcap,Auto
20-05-2021,JTEKTINDIA,Smallcap,Auto
11-05-2021,GTLINFRA,Smallcap,Telecom
04-03-2025,VADILALIND,Smallcap,FMCG
02-05-2019,TRENT,Largecap,Consumer Discretionary
11-11-2025,ARTEMISMED,Smallcap,Healthcare
13-06-2024,TCPLPACK,Smallcap,Industrials
23-02-2021,GPPL,Midcap,Transportation
10-02-2026,JITFINFRA,Smallcap,Miscellaneous
13-12-2023,SFL,Midcap,Consumer Discretionary
05-03-2019,VINATIORGA,Midcap,Chemicals
04-11-2020,BAJAJFINSV,Largecap,Financials
09-01-2024,MHRIL,Smallcap,Services
30-04-2020,EPL,Midcap,Industrials
03-08-2026,KOLTEPATIL,Smallcap,Realty
22-07-2024,APEX,Smallcap,FMCG
18-09-2020,AIAENG,Largecap,Industrials
19-11-2020,BEL,Largecap,Aerospace & Defence
03-07-2023,TEXINFRA,Smallcap,Realty
23-07-2024,GOKEX,Midcap,Consumer Discretionary
13-05-2025,63MOONS,Smallcap,I.T
21-11-2023,ORCHPHARMA,Midcap/Midcap/Midcap/Midcap/Smallcap,Healthcare
18-12-2023,DCMSHRIRAM,Midcap,Miscellaneous
26-11-2020,AUROPHARMA,Largecap,Healthcare
01-10-2025,CANFINHOME,Midcap,Financials
24-04-2020,ASTRAZEN,Largecap,Healthcare
28-06-2023,SHAREINDIA,Smallcap,Financials
01-04-2024,GOKULAGRO,Midcap,FMCG
12-11-2025,EUREKAFORB,Midcap,Consumer Discretionary
13-05-2025,INOXGREEN,Midcap,Miscellaneous
23-04-2024,CENTENKA,Smallcap,Textiles
24-04-2023,JAIBALAJI,Midcap,Metals & Mining
12-08-2020,PUNJABCHEM,Smallcap,Chemicals
17-01-2024,INDOTHAI,Smallcap,Financials
12-06-2024,SPAL,Smallcap,Consumer Discretionary
03-05-2021,NELCAST,Smallcap,Industrials
18-09-2025,PRSMJOHNSN,Midcap,Building Materials
22-12-2023,PRINCEPIPE,Smallcap,Plastic products
21-03-2022,HESTERBIO,Smallcap,Healthcare
09-05-2025,KSB,Midcap,Industrials
12-05-2025,CLEAN,Midcap,Chemicals
26-08-2024,HONASA,Midcap,Services
10-05-2021,BERGEPAINT,Largecap,Building Materials
20-11-2019,ABCAPITAL,Largecap,Financials
15-01-2025,ALIVUS,Midcap,Healthcare
21-06-2023,VADILALIND,Smallcap,FMCG
05-01-2022,GRPLTD,Smallcap,FMCG
29-03-2019,VBL,Largecap,FMCG
16-09-2021,THOMASCOOK,Smallcap,Miscellaneous
02-01-2020,ASAHIINDIA,Largecap,Building Materials
10-07-2024,HITECH,Smallcap,Metals & Mining
11-10-2019,HAL,Largecap,Aerospace & Defence
02-11-2020,ABCAPITAL,Largecap,Financials
12-07-2024,SYNCOMF,Smallcap,Healthcare
01-04-2024,HINDZINC,Largecap,Metals & Mining
05-01-2024,MSUMI,Largecap,Auto
02-02-2021,GPPL,Midcap,Transportation
17-11-2023,IRCTC,Largecap,Transportation
28-09-2020,DABUR,Largecap,FMCG
10-03-2022,RELINFRA,Smallcap,Realty
02-11-2020,3MINDIA,Largecap,Miscellaneous
27-04-2021,CARERATING,Midcap/Midcap/Smallcap,Financials
06-06-2022,FIEMIND,Midcap,Auto
30-09-2024,BAYERCROP,Midcap,Chemicals
29-01-2024,SHAILY,Midcap,Plastic products
16-02-2024,ACI,Midcap,Chemicals
07-04-2021,SHREDIGCEM,Smallcap,Building Materials
30-05-2022,TIMKEN,Largecap,Industrials
22-09-2021,V2RETAIL,Midcap,Consumer Discretionary
07-12-2021,PENIND,Smallcap,Metals & Mining
28-07-2020,TCS,Largecap,I.T
15-03-2022,PHOENIXLTD,Largecap,Realty
23-10-2019,MPSLTD,Smallcap,I.T
06-06-2023,XPROINDIA,Smallcap,Industrials
13-07-2020,ANDHRSUGAR,Smallcap,Chemicals
05-09-2022,ESABINDIA,Midcap,Industrials
05-10-2020,ADANIENSOL,Largecap,Power & Utilities
24-01-2020,ASTRAMICRO,Midcap,Aerospace & Defence
02-07-2019,RELIGARE,Midcap,Financials
23-02-2021,MRPL,Largecap,Energy
02-01-2024,UNICHEMLAB,Smallcap,Healthcare
18-08-2020,JISLJALEQS,Smallcap,Plastic products
09-05-2025,YESBANK,Largecap,Bank
30-09-2020,GODREJCP,Largecap,FMCG
03-04-2023,TARC,Smallcap,Realty
17-08-2020,RENUKA,Smallcap,FMCG
04-08-2020,MANINDS,Smallcap,Metals & Mining
24-09-2021,GSFC,Midcap,Chemicals
15-10-2019,KPRMILL,Largecap,Consumer Discretionary
21-10-2025,KAPSTON,Smallcap,Miscellaneous
28-12-2022,SPIC,Smallcap,Chemicals
22-05-2019,BPCL,Largecap,Energy
26-12-2018,PIIND,Largecap,Chemicals
11-07-2022,LTFOODS,Midcap,FMCG
26-05-2020,MCX,Largecap,Financials
12-05-2025,TVSHLTD,Largecap,Financials
17-05-2021,HDFCBANK,Largecap,Bank
06-06-2024,TIINDIA,Largecap,Industrials
23-06-2021,PFIZER,Largecap,Healthcare
10-08-2021,ESCORTS,Largecap,Auto
24-12-2020,TDPOWERSYS,Midcap,Industrials
14-10-2019,BAJAJ-AUTO,Largecap,Auto
01-04-2024,JUSTDIAL,Midcap/Midcap/Midcap/Midcap/Smallcap,I.T
28-05-2021,HDFCAMC,Largecap,Financials
30-03-2021,BIL,Smallcap,Consumer Discretionary
17-02-2021,HINDPETRO,Largecap,Energy
24-12-2021,KINGFA,Midcap,Plastic products
05-04-2019,TANLA,Midcap,I.T
13-07-2022,INGERRAND,Midcap,Industrials
23-07-2024,BORORENEW,Midcap,Building Materials
02-03-2022,MAITHANALL,Smallcap,Metals & Mining
04-09-2019,BEL,Largecap,Aerospace & Defence
05-03-2025,GABRIEL,Largecap,Auto
19-10-2020,KOTAKBANK,Largecap,Bank
14-10-2025,MUFIN,Smallcap,Financials
09-01-2020,JUBLPHARMA,Midcap,Healthcare
11-09-2019,TITAN,Largecap,Consumer Discretionary
03-11-2020,SIEMENS,Largecap,Industrials
01-02-2022,MAHLIFE,Midcap,Realty
09-05-2025,APOLLO,Midcap,Aerospace & Defence
30-09-2021,ONIDA,Smallcap,Consumer Discretionary
14-01-2020,BRITANNIA,Largecap,FMCG
01-09-2022,SIRCA,Smallcap,Building Materials
29-11-2018,JWL,Midcap,Industrials
13-06-2024,ELGIEQUIP,Midcap,Industrials
13-12-2023,TANLA,Midcap,I.T
17-07-2023,GRASIM,Largecap,Textiles
09-01-2020,SUPREMEIND,Largecap,Plastic products
08-12-2021,TARIL,Midcap,Industrials
29-11-2023,CCL,Midcap,FMCG
17-10-2022,CANBK,Largecap,Bank
06-10-2023,ORIENTHOT,Smallcap,Services
28-07-2023,RBA,Midcap/Smallcap/Smallcap,Consumer Discretionary
21-10-2025,FCL,Smallcap,Chemicals
24-08-2023,FILATEX,Smallcap,Textiles
04-09-2019,VSTIND,Smallcap,FMCG
17-03-2022,CARYSIL,Smallcap,Consumer Discretionary
21-06-2024,STEELXIND,Smallcap,Metals & Mining
